activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18849957,[],CHEMBL4305679,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,CN(C)c1ccc(C(Nc2ccc(NC(c3ccc(N(C)C)cc3)n3nc(-c4cc(=O)oc5ccccc45)oc3=S)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '8.29', 'le': '0.16', 'lle': '-2.57', 'sei': '4.68'}",CHEMBL4533762,,CHEMBL4533762,7.16,False,http://www.openphacts.org/units/Nanomolar,3146515,=,1,True,=,,IC50,nM,,70.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,0.76,0.07
,18849958,[],CHEMBL4305679,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(C(Nc2ccc(NC(c3cccc(OC)c3)n3nc(-c4cc(=O)oc5ccccc45)oc3=S)cc2)n2nc(-c3cc4ccccc4oc3=O)oc2=S)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '8.55', 'le': '0.16', 'lle': '-2.46', 'sei': '4.34'}",CHEMBL4513326,,CHEMBL4513326,7.16,False,http://www.openphacts.org/units/Nanomolar,3146516,=,1,True,=,,IC50,nM,,70.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,0.76,0.07
,18849959,[],CHEMBL4305679,Inhibition of alpha-glucosidase (unknown origin) using p-nitro phenyl glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=c1oc2ccccc2cc1-c1nn(C(Nc2ccc(Oc3ccc(NC(c4cccc(Br)c4)n4nc(-c5cc6ccccc6oc5=O)oc4=S)cc3)cc2)c2cccc(Br)c2)c(=S)o1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '6.97', 'le': None, 'lle': None, 'sei': None}",CHEMBL4448264,,CHEMBL4448264,7.16,False,http://www.openphacts.org/units/Nanomolar,3146507,=,1,True,=,,IC50,nM,,70.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,0.07
,18849961,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2ccccc2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.45', 'le': '0.21', 'lle': '0.46', 'sei': '4.18'}",CHEMBL4531264,,CHEMBL4531264,4.70,False,http://www.openphacts.org/units/Nanomolar,3146533,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849962,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2ccc([N+](=O)[O-])cc2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.32', 'le': '0.19', 'lle': '0.55', 'sei': '3.02'}",CHEMBL4556172,,CHEMBL4556172,4.70,False,http://www.openphacts.org/units/Nanomolar,3146542,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849963,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)cc(Cl)c1O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '9.57', 'le': '0.18', 'lle': '0.09', 'sei': '3.31'}",CHEMBL4521721,,CHEMBL4521721,4.70,False,http://www.openphacts.org/units/Nanomolar,3146543,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849964,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)cc(Br)c1O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '8.78', 'le': '0.18', 'lle': '-0.02', 'sei': '3.31'}",CHEMBL4462160,,CHEMBL4462160,4.70,False,http://www.openphacts.org/units/Nanomolar,3146544,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849965,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2ccccc2F)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.97', 'le': '0.20', 'lle': '0.32', 'sei': '4.18'}",CHEMBL4570923,,CHEMBL4570923,4.70,False,http://www.openphacts.org/units/Nanomolar,3146534,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849966,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2ccccc2Cl)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.56', 'le': '0.20', 'lle': '-0.20', 'sei': '4.18'}",CHEMBL4470944,,CHEMBL4470944,4.70,False,http://www.openphacts.org/units/Nanomolar,3146535,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849967,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2cccc(F)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.97', 'le': '0.20', 'lle': '0.32', 'sei': '4.18'}",CHEMBL4465720,,CHEMBL4465720,4.70,False,http://www.openphacts.org/units/Nanomolar,3146536,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849968,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2cccc(Cl)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.56', 'le': '0.20', 'lle': '-0.20', 'sei': '4.18'}",CHEMBL4458754,,CHEMBL4458754,4.70,False,http://www.openphacts.org/units/Nanomolar,3146537,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849969,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2cccc(Br)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '9.60', 'le': '0.20', 'lle': '-0.31', 'sei': '4.18'}",CHEMBL4569072,,CHEMBL4569072,4.70,False,http://www.openphacts.org/units/Nanomolar,3146538,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849970,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.07', 'le': '0.20', 'lle': '0.15', 'sei': '4.18'}",CHEMBL4521652,,CHEMBL4521652,4.70,False,http://www.openphacts.org/units/Nanomolar,3146539,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849971,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1cccc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.67', 'le': '0.19', 'lle': '0.45', 'sei': '3.86'}",CHEMBL4472698,,CHEMBL4472698,4.70,False,http://www.openphacts.org/units/Nanomolar,3146540,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849972,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Nc1c(C(c2ccc(O)cc2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.02', 'le': '0.20', 'lle': '0.75', 'sei': '3.54'}",CHEMBL4468008,,CHEMBL4468008,4.70,False,http://www.openphacts.org/units/Nanomolar,3146541,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,180.0,20.0
,18849973,[],CHEMBL4305681,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '11.07', 'le': '0.20', 'lle': '0.15', 'sei': '4.18'}",CHEMBL4459976,,CHEMBL4459976,4.70,False,http://www.openphacts.org/units/Nanomolar,3146532,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,20.0
,18849974,[],CHEMBL4305682,Competitive inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins,B,,,BAO_0000192,BAO_0000224,protein format,Cc1ccc(C(c2c(N)c3ccccc3oc2=O)c2c(N)c3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '10.97', 'le': '0.20', 'lle': '0.11', 'sei': '4.14'}",CHEMBL4459976,,CHEMBL4459976,4.66,False,http://www.openphacts.org/units/Nanomolar,3146532,=,1,True,=,,Ki,nM,,22000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,Ki,uM,UO_0000065,,22.0
,18849975,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '20.39', 'le': '0.37', 'lle': '3.40', 'sei': '8.31'}",CHEMBL4456026,,CHEMBL4456026,5.96,False,http://www.openphacts.org/units/Nanomolar,3146546,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849976,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(F)c1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.20', 'le': '0.35', 'lle': '3.26', 'sei': '8.31'}",CHEMBL4450733,,CHEMBL4450733,5.96,False,http://www.openphacts.org/units/Nanomolar,3146555,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849977,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.67', 'le': '0.33', 'lle': '3.49', 'sei': '5.19'}",CHEMBL3590410,,CHEMBL3590410,5.96,False,http://www.openphacts.org/units/Nanomolar,3146556,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849978,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(F)cc1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.20', 'le': '0.35', 'lle': '3.26', 'sei': '8.31'}",CHEMBL4545537,,CHEMBL4545537,5.96,False,http://www.openphacts.org/units/Nanomolar,3146557,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849979,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)c(O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.61', 'le': '0.33', 'lle': '3.69', 'sei': '5.89'}",CHEMBL4475749,,CHEMBL4475749,5.96,False,http://www.openphacts.org/units/Nanomolar,3146558,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849980,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccccc1/C=N/NC(=O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.45', 'le': '0.35', 'lle': '3.09', 'sei': '8.31'}",CHEMBL4473968,,CHEMBL4473968,5.96,False,http://www.openphacts.org/units/Nanomolar,3146559,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849981,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(O)c(/C=N/NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.61', 'le': '0.33', 'lle': '3.69', 'sei': '5.89'}",CHEMBL4474453,,CHEMBL4474453,5.96,False,http://www.openphacts.org/units/Nanomolar,3146560,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849982,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1cccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)c1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.45', 'le': '0.35', 'lle': '3.09', 'sei': '8.31'}",CHEMBL4590536,,CHEMBL4590536,5.96,False,http://www.openphacts.org/units/Nanomolar,3146561,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849983,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,Cc1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.45', 'le': '0.35', 'lle': '3.09', 'sei': '8.31'}",CHEMBL4566850,,CHEMBL4566850,5.96,False,http://www.openphacts.org/units/Nanomolar,3146547,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849984,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.33', 'le': '0.35', 'lle': '3.70', 'sei': '6.48'}",CHEMBL4558252,,CHEMBL4558252,5.96,False,http://www.openphacts.org/units/Nanomolar,3146548,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849985,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,COc1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)cc1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.49', 'le': '0.34', 'lle': '3.39', 'sei': '7.37'}",CHEMBL4165370,,CHEMBL4165370,5.96,False,http://www.openphacts.org/units/Nanomolar,3146549,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849986,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccn1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '20.32', 'le': '0.37', 'lle': '4.01', 'sei': '7.05'}",CHEMBL4447231,,CHEMBL4447231,5.96,False,http://www.openphacts.org/units/Nanomolar,3146550,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849987,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccc(O)cc1O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.37', 'le': '0.34', 'lle': '3.99', 'sei': '5.31'}",CHEMBL4161936,,CHEMBL4161936,5.96,False,http://www.openphacts.org/units/Nanomolar,3146551,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849988,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccncc1)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '20.32', 'le': '0.37', 'lle': '4.01', 'sei': '7.05'}",CHEMBL4176304,,CHEMBL4176304,5.96,False,http://www.openphacts.org/units/Nanomolar,3146552,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849989,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1F)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '19.20', 'le': '0.35', 'lle': '3.26', 'sei': '8.31'}",CHEMBL4461307,,CHEMBL4461307,5.96,False,http://www.openphacts.org/units/Nanomolar,3146553,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849990,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1ccccc1[N+](=O)[O-])c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '17.67', 'le': '0.33', 'lle': '3.49', 'sei': '5.19'}",CHEMBL4549420,,CHEMBL4549420,5.96,False,http://www.openphacts.org/units/Nanomolar,3146554,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,36.0,1.1
,18849991,[],CHEMBL4305675,Inhibition of alpha-glucosidase (unknown origin) using p-nitrophenyl-alpha-d-glucopyranoside as substrate preincubated for 5 mins followed by substrate addition measured after 5 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cccc(O)c1O)c1cc2ccccc2oc1=O,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.37', 'le': '0.34', 'lle': '3.99', 'sei': '5.31'}",CHEMBL4532196,,CHEMBL4532196,5.96,False,http://www.openphacts.org/units/Nanomolar,3146545,=,1,True,=,,IC50,nM,,1100.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,1.1
,18850020,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,CCn1c2ccccc2c2cc(NC(=O)CSc3nc4ccccc4[nH]3)ccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '16.90', 'le': '0.32', 'lle': '1.35', 'sei': '10.80'}",CHEMBL4470451,,CHEMBL4470451,6.77,False,http://www.openphacts.org/units/Nanomolar,3146589,=,1,True,=,,IC50,nM,,170.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,0.17
,18850022,[],CHEMBL4305657,Inhibition of alpha-glucosidase (unknown origin) using pNPG as substrate preincubated for 10 mins followed by substrate addition measured after 30 mins,B,,,BAO_0000190,BAO_0000224,protein format,O=C(N/N=C/c1cc(O)c(O)c(O)c1)c1cc2ccccc2[nH]1,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '18.11', 'le': '0.33', 'lle': '3.59', 'sei': '4.78'}",CHEMBL4466503,,CHEMBL4466503,5.64,False,http://www.openphacts.org/units/Nanomolar,3146144,=,1,True,=,,IC50,nM,,2300.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,,2.3
,18850023,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cn1cc(-c2nnc(-c3ccc(C(c4c[nH]c5ccc(C#N)cc45)c4c[nH]c5ccc(C#N)cc45)cc3)o2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '8.25', 'le': '0.15', 'lle': '-3.08', 'sei': '3.82'}",CHEMBL4475632,,CHEMBL4475632,4.70,False,http://www.openphacts.org/units/Nanomolar,3146054,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,292.0,20.0
,18850024,[],CHEMBL4305658,Inhibition of alpha-glucosidase (unknown origin),B,,,BAO_0000190,BAO_0000224,protein format,Cn1cc(-c2nnc(-c3ccc(C(c4c[nH]c5ccccc45)c4c[nH]c5ccccc45)cc3)o2)c2ccccc21,,,CHEMBL4304757,Eur J Med Chem,2019,"{'bei': '9.04', 'le': '0.16', 'lle': '-3.34', 'sei': '6.23'}",CHEMBL4554161,,CHEMBL4554161,4.70,False,http://www.openphacts.org/units/Nanomolar,3146063,=,1,True,=,,IC50,nM,,20000.0,CHEMBL3833502,Homo sapiens,Alpha glucosidase,9606,,,IC50,uM,UO_0000065,292.0,20.0
